lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reserved_eq_assigned_roomtype,binary_response,market_Aviation,market_Complntry,market_Corprt,market_Direct,mar_Groups,market_OffTA,market_OnTA,distr_Corprt,distr_Direct,distr_GDS,distr_TATO,No_Deposit,Non_Refund
40,1,4,2,202.0,0,0,0,0,0,0,202.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
281,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
178,0,3,1,110.0,0,0,1,0,0,46,110.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
218,0,1,2,116.1,0,0,0,0,0,0,116.1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,1,2,78.0,0,0,0,0,0,0,78.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,1,38.0,0,0,0,0,0,0,38.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
457,0,2,2,122.4,0,0,0,0,1,0,122.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,1,170.0,0,0,0,0,1,0,170.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
87,2,3,2,170.0,0,0,0,0,0,0,170.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,1,1,55.0,0,1,0,2,0,0,55.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
94,1,3,1,44.0,0,0,0,0,0,0,44.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11,0,3,1,31.0,0,0,0,0,1,0,31.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
115,0,2,1,70.0,0,0,0,0,1,0,70.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
170,2,1,3,89.1,0,0,0,0,0,0,89.1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2,56.98,0,0,0,0,0,0,56.98,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
34,0,2,1,90.0,0,0,1,0,0,0,90.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,1,105.34,0,0,0,0,0,0,105.34,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,2,4,2,118.25,0,0,0,0,0,0,118.25,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
39,0,3,2,140.0,0,0,0,0,0,0,140.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
116,0,2,2,100.0,0,0,0,0,1,0,100.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
180,1,2,1,120.0,0,0,0,0,1,0,120.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
18,2,2,2,111.75,0,0,0,0,0,0,111.75,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
95,0,3,2,121.5,0,0,0,0,0,0,121.5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
260,2,2,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
27,2,3,2,73.87,0,0,0,0,0,0,73.87,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
22,0,2,2,60.0,0,0,0,0,0,0,60.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
37,1,4,2,37.0,0,0,0,0,1,0,37.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
61,1,4,2,111.6,0,1,1,0,1,0,111.6,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
52,4,6,2,179.0,0,0,0,0,0,0,179.0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
108,0,2,2,126.0,0,0,0,0,0,0,126.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
330,4,10,2,58.7,0,0,0,0,0,0,58.7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4,2,5,2,92.43,0,0,0,0,0,0,92.43,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
90,0,3,2,129.9,0,0,0,0,0,0,129.9,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
37,0,3,1,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
150,0,3,2,45.0,0,0,0,0,2,0,45.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
8,1,2,2,130.7,0,0,0,0,0,0,130.7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
17,0,1,2,8.0,0,0,0,0,2,0,8.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
27,1,1,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
55,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,0,1,1,65.0,0,1,0,2,0,0,65.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
116,1,3,2,175.5,0,0,0,0,0,0,175.5,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
31,0,3,2,105.0,0,0,0,0,2,0,105.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
47,1,1,2,75.0,0,0,0,0,0,0,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
356,0,2,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
39,3,6,2,50.77,0,0,0,0,0,0,50.77,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
19,0,1,2,37.0,0,0,0,0,0,0,37.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
171,1,2,2,111.6,0,0,0,0,0,0,111.6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
360,4,6,2,91.8,0,0,0,0,2,0,91.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
203,0,2,2,46.0,0,0,0,0,0,0,46.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
305,1,2,2,89.0,0,0,0,0,0,0,89.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
164,0,1,2,100.0,0,0,0,0,1,0,100.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
38,0,3,2,109.0,0,0,0,0,0,0,109.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
518,2,1,2,112.67,0,0,0,0,0,0,112.67,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
319,2,5,2,71.29,0,0,0,0,0,0,71.29,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
6,0,2,1,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
18,0,1,2,85.0,0,0,0,0,0,0,85.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,1,38.0,0,1,0,1,0,0,38.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
32,1,3,2,45.6,0,0,0,0,0,0,45.6,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
184,0,3,2,122.4,0,0,0,0,0,0,122.4,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
126,0,4,3,119.0,0,0,0,0,0,0,119.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
259,0,3,1,33.3,0,0,1,0,0,0,33.3,0,0,1,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
2,1,0,2,118.58,0,0,0,0,0,0,118.58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
242,4,10,2,200.0,0,0,0,0,1,0,200.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
239,1,1,2,34.0,0,0,3,0,0,0,34.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
2,0,3,2,12.0,0,0,0,0,0,0,12.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
131,2,1,2,55.0,0,0,0,0,1,0,55.0,0,0,1,-1,0,0,0,0,1,0,0,1,0,0,0,1,0
2,1,1,2,141.0,0,0,0,0,0,0,141.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
81,2,3,3,119.0,0,0,0,0,0,0,119.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
283,2,5,1,41.98,0,0,0,0,0,0,41.98,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
78,2,5,2,102.32,0,0,0,0,0,0,102.32,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
137,0,4,3,133.2,0,0,0,0,0,0,133.2,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
314,2,6,2,101.7,0,0,0,0,0,0,101.7,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
113,2,5,2,119.85,0,0,0,0,0,0,119.85,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
204,2,2,2,83.0,0,0,0,0,0,0,83.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
26,2,3,2,132.6,0,0,0,0,0,0,132.6,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
165,1,3,2,85.0,0,0,0,0,0,0,85.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
62,0,1,2,91.48,0,0,0,0,0,0,91.48,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
18,0,2,2,96.0,0,0,0,0,0,0,96.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
136,0,3,2,128.0,0,0,0,0,1,0,128.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
23,0,1,1,90.0,0,0,1,0,0,0,90.0,0,0,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
74,2,5,1,115.0,0,0,0,0,0,0,115.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
182,0,4,2,75.0,0,0,1,0,0,50,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
342,2,4,2,170.0,0,0,1,0,0,0,170.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
94,1,3,2,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
13,2,3,2,78.8,0,0,0,0,0,0,78.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
46,2,1,2,46.0,0,0,0,0,0,0,46.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
212,1,2,2,105.0,0,0,0,0,0,0,105.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
28,0,3,2,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
67,2,2,2,137.7,0,0,0,0,0,0,137.7,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
106,0,2,2,75.0,0,0,0,0,0,57,75.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
104,0,2,2,96.0,0,0,0,0,0,0,96.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,1,0,2,153.0,0,0,0,0,0,0,153.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,2,2,48.0,0,1,0,0,0,0,48.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
378,0,2,2,46.0,0,0,0,0,1,0,46.0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0,1,2,105.0,0,0,0,0,0,0,105.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
258,0,1,2,65.0,0,0,0,0,0,41,65.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
66,0,3,2,102.6,0,0,0,0,0,0,102.6,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
66,2,3,2,99.9,0,0,0,0,0,0,99.9,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
62,2,5,2,92.0,0,0,0,0,0,0,92.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
200,0,1,2,76.5,0,0,0,0,0,0,76.5,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
83,2,5,2,100.93,0,0,0,0,0,0,100.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
45,2,2,2,137.0,0,0,0,0,1,0,137.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
40,1,2,1,55.0,0,0,0,0,1,0,55.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
15,0,2,2,0.0,1,0,0,0,1,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
383,0,3,2,56.0,0,0,0,0,0,0,56.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
302,0,3,2,105.0,0,0,1,0,0,0,105.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
39,1,3,2,85.0,0,0,0,0,0,0,85.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
79,0,3,3,171.0,0,0,0,0,0,0,171.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
316,0,3,2,110.0,0,0,0,0,0,0,110.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
11,2,1,2,95.0,0,0,0,0,0,0,95.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
50,0,4,2,74.8,0,0,0,0,0,0,74.8,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
8,0,2,2,90.0,0,0,0,0,0,0,90.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
12,1,1,3,188.95,0,0,0,0,0,0,188.95,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
107,0,1,2,176.1,0,0,0,0,1,0,176.1,0,1,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
84,2,8,2,120.6,0,0,0,0,0,0,120.6,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
71,2,3,2,100.3,0,0,0,0,0,0,100.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
328,0,2,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
239,0,2,2,112.2,0,0,0,0,0,80,112.2,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
123,10,20,2,88.0,0,0,0,0,0,0,88.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
41,1,3,2,183.3,0,0,0,0,0,0,183.3,0,0,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
266,1,3,3,104.55,0,0,0,0,0,0,104.55,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,2,189.0,0,0,0,0,2,0,189.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
55,1,4,2,100.3,0,0,0,0,0,0,100.3,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,2,1,67.0,0,1,4,44,0,0,67.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
57,0,1,2,60.98,0,0,0,0,0,0,60.98,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
143,2,2,2,84.0,0,0,0,0,0,0,84.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
346,1,1,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
10,3,5,1,110.0,0,0,0,0,0,0,110.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
38,0,1,1,75.0,0,0,0,0,0,0,75.0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,0,1
184,0,4,3,139.05,0,0,0,0,0,0,139.05,0,3,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
162,0,3,2,70.0,0,0,0,0,0,0,70.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7,3,8,2,155.45,0,0,0,0,0,0,155.45,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,0,2,0.0,0,0,0,0,0,0,0.0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
125,0,2,2,116.1,0,0,0,0,0,0,116.1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
210,1,3,2,90.95,0,0,0,0,0,0,90.95,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
159,1,2,2,260.0,0,0,0,0,0,0,260.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
169,1,3,2,212.0,1,0,0,0,1,0,212.0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
39,0,0,2,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
111,2,4,3,150.3,0,0,0,0,0,0,150.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
20,0,2,2,67.22,0,0,0,0,1,0,67.22,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
276,2,5,1,72.0,0,0,0,0,0,0,72.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
66,2,1,2,126.0,0,0,0,0,0,0,126.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
524,0,2,2,62.8,0,0,0,0,0,0,62.8,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
104,1,2,2,126.0,0,0,0,0,0,0,126.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
183,2,3,2,100.3,0,0,0,0,0,0,100.3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
44,0,3,2,75.0,0,0,0,0,0,3,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
151,0,3,1,80.0,0,0,0,0,0,63,80.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
40,0,1,2,76.92,0,0,0,0,0,0,76.92,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
119,2,3,2,105.74,0,0,0,0,0,0,105.74,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
33,2,2,2,181.8,0,0,0,0,0,0,181.8,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
198,2,5,2,68.0,0,0,0,0,2,0,68.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
214,2,5,2,84.95,0,0,0,0,0,0,84.95,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
36,1,2,2,180.0,0,0,0,0,0,0,180.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0
38,1,4,2,120.0,0,0,0,0,0,0,120.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
21,1,3,2,234.0,0,0,0,0,0,0,234.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
50,0,3,2,52.0,0,0,0,0,0,43,52.0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,2,4,2,60.0,0,0,0,0,3,0,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
51,0,2,3,200.0,0,0,0,0,0,0,200.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
76,0,2,2,50.0,0,0,0,0,0,0,50.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
433,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
275,4,8,2,162.68,0,0,0,0,1,0,162.68,0,3,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
156,0,3,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
160,2,4,2,46.98,0,0,0,0,0,0,46.98,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
13,0,2,2,81.0,0,0,0,0,0,0,81.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,1,1,2,128.0,0,0,0,0,0,0,128.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,0,1,60.0,0,0,0,0,1,0,60.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,2,290.0,0,0,0,0,0,0,290.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
98,1,2,1,84.0,0,0,0,0,0,0,84.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
40,2,3,2,142.0,0,0,0,0,0,0,142.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,2,2,182.0,1,0,0,0,1,0,182.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
115,0,2,1,70.0,0,0,0,0,1,0,70.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
220,2,1,1,128.0,0,0,0,0,1,0,128.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
122,2,2,2,135.0,0,0,0,0,0,0,135.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,0,3,2,150.2,0,0,0,0,2,0,150.2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
320,0,3,2,90.0,0,0,0,0,0,0,90.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,2,1,174.0,0,0,0,0,0,0,174.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
81,2,1,2,189.19,0,0,0,0,0,0,189.19,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,1,0,2,0.0,0,1,2,3,0,0,0.0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,0,1,1,66.0,0,0,0,0,0,0,66.0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0
97,1,3,1,140.0,0,0,0,0,0,0,140.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
38,1,2,2,66.0,0,0,0,0,4,0,66.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
29,0,3,1,40.0,0,0,0,0,0,0,40.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
39,0,1,1,88.0,0,0,0,0,0,0,88.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
14,2,6,2,100.51,0,0,0,0,0,0,100.51,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
55,1,3,2,91.15,0,0,0,0,0,0,91.15,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,0,2,1,95.0,0,0,0,0,0,0,95.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
150,1,2,2,159.33,0,0,0,0,0,0,159.33,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
21,0,1,2,131.0,0,0,0,0,0,0,131.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
45,0,2,2,118.8,0,0,0,0,1,0,118.8,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
107,0,3,2,180.0,0,0,0,0,1,0,180.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
64,2,1,2,143.4,0,0,0,0,0,0,143.4,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
32,1,1,1,75.0,0,0,0,0,0,0,75.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
4,2,0,3,166.0,0,0,0,0,0,0,166.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
57,0,4,3,130.05,0,0,0,0,0,0,130.05,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,1,2,1,88.0,0,0,0,0,0,0,88.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
111,2,8,2,44.28,0,0,0,0,1,0,44.28,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
34,0,1,2,75.0,0,0,0,0,0,0,75.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
7,0,3,2,82.0,0,0,0,0,0,0,82.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
44,0,3,2,186.83,0,0,0,0,1,0,186.83,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
19,0,1,2,32.62,0,0,0,0,0,0,32.62,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
4,1,0,1,38.5,0,0,0,0,0,0,38.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
85,0,2,1,190.0,0,0,0,0,3,0,190.0,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
167,2,3,1,94.5,0,0,0,0,0,0,94.5,0,3,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
20,0,1,2,55.0,0,0,0,0,0,0,55.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
79,4,7,2,172.23,0,0,0,0,0,0,172.23,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
41,0,3,2,63.26,0,0,0,0,1,0,63.26,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
54,0,2,2,110.0,0,0,0,0,0,0,110.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
14,0,4,2,109.0,0,0,0,0,0,0,109.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
131,2,5,2,72.14,0,0,0,0,1,0,72.14,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
102,2,1,1,39.33,0,0,0,0,0,0,39.33,0,0,1,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0,3,2,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
39,2,1,2,126.9,0,0,0,0,0,0,126.9,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,0,1,1,75.0,0,0,0,0,1,0,75.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
18,1,1,1,57.5,0,0,0,0,0,0,57.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
64,1,1,2,105.3,0,0,0,0,0,0,105.3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
117,0,3,2,114.3,0,0,0,0,0,0,114.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
91,2,2,2,24.8,0,0,0,0,0,0,24.8,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,1,39.0,0,0,0,0,0,0,39.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6,0,1,2,79.0,0,0,0,0,0,0,79.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
